age_upon_outcome,sex_upon_outcome,animal_type,breed,color
8,3,0,552,184
5,3,1,901,388
21,2,1,720,475
21,2,1,720,475
21,2,1,720,475
21,2,1,720,475
21,2,1,720,475
8,3,1,979,311
43,3,1,979,311
43,3,1,979,311
21,2,1,398,475
21,2,1,271,388
5,1,1,243,55
5,2,1,140,173
5,2,1,418,117
19,2,1,418,117
19,0,1,410,117
19,0,1,1009,47
27,2,1,901,372
34,1,0,1052,247
34,1,0,1052,201
5,2,1,488,337
19,2,1,425,491
27,2,1,314,246
27,2,1,314,246
37,2,1,839,388
31,1,0,552,297
6,0,1,557,432
31,2,1,592,154
21,0,1,819,52
5,2,1,65,416
21,2,1,1056,55
21,2,1,1056,55
21,2,1,1056,55
33,2,1,1009,7
33,2,1,1009,7
27,3,0,552,401
19,3,1,398,52
19,2,1,945,434
19,2,1,945,434
19,2,1,51,491
19,3,1,271,337
27,3,1,901,115
27,3,1,901,115
2,0,1,1157,52
2,0,1,1162,52
5,1,1,1043,434
5,2,1,65,337
5,3,0,548,401
5,0,0,548,401
27,2,1,901,37
36,4,0,552,218
36,4,0,552,401
33,2,1,488,128
40,3,1,901,118
21,2,1,488,7
27,2,1,662,432
5,3,1,988,52
36,4,0,552,136
36,4,0,552,136
36,4,0,552,297
36,4,0,552,297
24,4,0,548,297
24,4,0,548,297
24,4,0,548,136
31,2,0,552,7
24,4,0,552,297
24,4,0,552,297
24,4,0,552,297
31,3,1,694,475
21,0,0,552,84
21,2,0,552,7
27,3,1,901,55
21,3,1,901,55
20,4,0,548,188
20,4,0,548,297
20,4,0,548,260
20,4,0,548,260
20,4,0,548,260
5,2,1,481,55
5,2,1,481,55
21,2,1,534,52
19,2,1,410,372
5,2,1,978,434
43,2,1,978,434
21,2,1,590,52
6,2,1,720,199
28,4,0,552,297
28,4,0,552,297
31,3,1,741,481
0,4,0,551,136
5,2,0,552,297
5,3,1,447,58
21,3,1,398,171
21,2,1,825,432
5,2,1,590,340
35,2,1,1003,337
21,1,1,820,52
5,3,1,901,246
5,0,1,901,246
5,3,0,552,401
19,2,0,552,55
19,3,0,552,55
19,3,0,552,184
19,3,0,552,184
5,0,0,552,84
36,1,0,552,84
36,1,0,552,84
36,0,0,552,401
8,3,0,552,297
6,0,1,558,173
10,2,0,552,297
5,3,0,552,115
19,2,0,552,136
19,2,0,552,84
25,3,0,552,84
19,3,0,552,84
19,3,0,552,136
41,2,1,271,337
25,3,1,720,7
6,0,1,720,37
21,0,1,720,199
5,3,0,548,58
5,3,0,552,149
5,3,1,967,237
43,2,1,1041,434
41,2,1,1041,434
28,4,0,552,7
28,4,0,552,55
28,4,0,552,55
7,3,0,552,391
21,2,1,398,52
21,2,1,398,52
40,3,0,552,136
31,3,0,552,115
8,3,0,552,115
8,2,0,552,115
21,3,1,720,432
21,3,0,552,305
7,3,1,398,55
7,3,1,398,55
21,3,1,153,55
21,3,1,153,55
21,3,1,153,55
21,2,1,247,7
5,2,1,135,55
5,2,1,135,55
5,2,1,135,215
5,2,1,135,349
5,2,1,135,349
35,2,1,398,372
35,0,1,720,372
21,2,1,23,432
21,2,1,23,432
21,2,1,23,432
19,2,1,65,416
31,2,1,589,154
27,1,1,589,154
26,1,1,590,154
5,2,1,867,434
42,0,1,534,37
21,3,1,490,432
27,3,1,720,7
11,2,1,398,55
11,2,1,398,55
10,2,1,398,55
21,1,0,552,297
19,2,0,548,149
19,3,0,548,184
6,2,1,153,182
44,2,1,597,52
44,3,1,74,475
27,1,1,901,118
19,3,1,720,349
2,1,1,555,55
19,2,1,720,349
19,2,1,720,55
2,2,1,720,55
30,1,1,555,349
19,2,1,720,349
27,3,0,544,22
21,0,1,534,37
27,3,1,720,432
27,3,1,901,115
5,0,1,590,52
5,3,1,115,416
32,1,0,552,297
5,2,1,573,37
8,2,1,573,37
29,2,1,573,37
42,2,1,590,311
42,3,1,65,416
19,2,1,115,173
19,3,1,115,54
5,2,0,552,434
5,2,1,1038,372
20,0,0,552,297
31,3,1,901,475
38,0,1,884,175
31,2,1,720,7
5,3,1,861,372
5,3,0,552,7
5,3,0,552,7
31,2,1,1108,55
5,2,1,901,115
5,2,1,720,337
5,2,1,271,173
5,2,1,398,55
5,2,1,691,37
5,1,1,398,117
35,2,1,398,388
27,3,1,819,37
21,2,1,398,388
5,3,1,825,7
37,2,1,720,55
29,3,1,901,481
37,0,1,519,118
44,2,1,1101,7
44,2,1,1101,7
21,2,1,720,388
21,2,0,552,289
21,2,0,552,305
21,2,0,552,305
43,2,0,552,58
29,3,1,923,416
5,0,0,552,84
19,3,1,590,372
5,3,0,552,261
26,1,0,552,297
27,2,1,1141,175
21,2,1,720,7
26,0,0,552,297
26,0,0,552,297
26,1,0,552,297
26,0,0,552,218
21,3,1,1038,278
26,0,0,552,218
21,3,1,230,55
38,2,1,488,52
37,2,1,199,117
37,2,1,199,117
44,1,1,488,117
35,2,1,720,432
36,4,0,548,260
36,4,0,548,276
36,4,0,548,297
5,1,1,247,55
21,3,1,901,215
3,4,0,552,136
3,4,0,552,136
3,4,0,552,136
3,4,0,552,136
3,4,0,552,136
37,3,1,945,55
5,2,1,580,7
27,1,1,398,388
38,2,1,590,37
35,1,1,590,37
40,2,1,481,326
35,3,1,781,55
21,2,1,960,52
40,2,1,230,434
21,3,1,65,470
5,2,1,226,416
21,2,0,552,115
31,2,1,488,52
21,2,1,1038,3
27,3,0,548,136
38,2,1,590,374
31,3,0,552,401
27,3,0,552,401
31,2,1,590,340
20,4,0,552,55
20,4,0,552,305
20,4,0,1052,350
25,2,0,552,115
24,4,0,552,136
35,2,1,834,260
29,2,1,901,434
5,2,1,4,432
5,2,1,4,432
7,3,1,590,154
5,3,1,1101,372
5,0,1,1101,372
31,1,0,552,136
41,0,0,552,350
19,2,0,552,297
27,2,1,629,250
21,0,1,720,199
5,3,0,680,402
5,1,0,547,58
4,4,0,552,84
4,4,0,552,7
4,4,0,552,7
13,2,0,552,50
5,3,1,901,173
5,3,1,901,173
5,3,1,901,173
5,2,1,1088,215
5,2,1,1088,215
21,2,1,1038,388
19,2,0,552,297
19,3,0,552,84
5,3,1,901,173
21,2,1,1101,55
5,3,1,590,52
5,2,0,552,7
20,4,0,552,136
19,3,0,552,297
25,3,0,552,297
19,3,0,552,391
19,2,0,552,149
21,3,1,65,416
40,1,1,901,337
40,1,1,901,337
40,1,1,901,337
18,1,0,552,149
18,1,0,552,136
18,0,0,552,7
18,1,0,552,432
24,4,0,552,261
24,4,0,552,261
24,4,0,552,261
24,4,0,552,261
24,4,0,552,261
2,1,1,398,372
21,2,1,720,154
39,2,0,552,136
37,3,0,552,7
35,2,0,552,265
35,2,0,552,265
27,2,1,901,388
21,2,1,590,154
27,3,1,901,118
27,1,1,590,52
40,2,1,397,37
21,1,0,552,149
5,2,1,121,37
41,2,0,552,7
2,1,1,720,55
21,1,1,91,55
21,2,1,901,173
5,2,1,901,173
25,0,1,901,173
31,1,1,901,173
20,1,0,552,138
27,2,1,398,117
5,1,1,901,58
5,1,1,1008,37
5,1,1,1008,37
42,2,1,901,55
31,0,1,590,37
21,3,1,324,475
21,2,1,317,416
21,1,1,317,416
5,2,1,398,372
5,3,1,317,52
6,3,0,551,305
32,4,0,552,297
32,4,0,552,297
32,4,0,552,136
21,3,0,552,149
32,4,0,552,136
27,2,1,901,173
27,2,1,901,173
21,2,1,901,173
29,2,1,481,7
31,2,1,194,432
40,3,0,552,439
40,3,0,552,439
19,2,0,552,297
35,0,0,552,7
5,2,0,1052,295
5,2,0,552,27
19,0,0,552,362
25,3,1,901,128
27,2,1,884,416
5,2,1,741,326
5,2,1,741,326
21,3,1,211,52
19,2,0,552,55
19,2,0,552,55
19,2,0,552,7
19,2,0,552,136
19,2,0,552,149
7,2,0,552,7
5,3,0,552,136
19,3,1,1085,416
19,3,1,1085,416
5,3,0,548,297
5,3,0,552,136
25,2,1,825,432
5,2,1,153,349
5,2,0,552,136
5,2,0,552,136
21,2,1,901,432
5,1,1,382,372
5,1,0,552,136
5,3,1,901,128
5,3,1,901,128
38,3,1,324,217
20,4,0,552,447
5,1,1,720,388
31,2,0,1052,289
31,3,0,551,136
5,0,1,65,117
29,1,1,720,7
21,4,0,552,136
12,3,0,544,184
38,3,1,1056,340
21,3,1,901,388
35,3,1,1116,7
8,2,1,65,388
5,3,0,552,55
19,2,0,552,7
19,3,0,1052,350
19,2,0,1052,279
20,4,0,552,136
38,2,0,552,309
5,2,1,720,416
42,1,0,552,297
40,3,1,929,337
6,2,0,552,7
5,3,0,552,55
25,3,0,552,27
25,2,0,552,55
25,3,0,552,434
25,3,0,552,7
33,3,0,808,7
20,4,0,552,136
20,4,0,552,136
20,4,0,552,27
5,1,1,590,52
21,2,1,1157,416
9,2,1,32,432
9,2,1,32,432
9,2,1,32,432
42,3,1,691,416
33,2,1,768,154
27,3,1,1116,368
27,3,1,1116,368
21,3,1,1116,368
39,3,1,901,117
21,2,1,720,199
5,2,0,552,55
5,3,0,552,55
5,3,0,552,184
5,3,0,552,149
21,2,0,552,305
5,2,0,552,305
5,3,1,590,52
5,3,1,590,52
5,2,0,552,22
39,2,1,688,173
5,3,0,552,84
20,4,0,552,437
20,4,0,552,305
20,4,0,552,467
20,4,0,552,401
20,4,0,552,432
20,4,0,552,432
20,4,0,552,218
20,4,0,552,297
31,2,1,398,372
21,2,1,691,469
30,1,1,65,117
30,1,1,65,117
30,4,1,65,117
30,4,1,65,173
30,4,1,65,37
30,4,1,65,37
30,4,1,65,37
30,4,1,65,37
31,2,1,1106,340
5,3,0,552,7
21,3,1,65,337
29,3,1,65,337
5,3,0,552,184
25,3,0,552,58
25,3,0,552,136
25,2,0,552,305
1,1,0,552,296
27,3,1,44,173
21,2,1,398,372
21,2,1,398,372
35,3,0,552,261
19,2,1,901,388
19,2,1,901,388
19,2,1,901,388
19,3,1,720,55
19,3,1,720,55
2,3,1,901,55
1,0,1,901,55
5,2,1,901,311
5,3,1,398,434
2,1,0,552,222
20,4,0,552,55
20,4,0,552,55
21,3,1,901,434
12,3,0,552,184
41,2,1,447,335
5,2,0,552,136
31,1,1,590,37
21,0,1,901,173
5,2,1,88,55
5,3,1,65,337
5,3,1,65,337
31,3,1,398,416
26,0,0,552,297
5,3,0,552,401
29,2,0,552,136
5,2,1,14,55
29,2,0,552,360
5,3,0,552,149
5,2,1,333,337
5,2,1,333,337
40,3,0,552,217
37,3,0,552,55
5,0,0,552,84
21,2,1,901,117
5,0,0,552,192
2,1,0,552,297
2,1,0,552,7
2,1,0,552,432
37,2,1,988,388
21,2,0,552,58
29,2,1,720,55
29,2,1,720,55
2,0,0,552,58
19,3,0,552,58
25,3,0,552,7
25,3,0,552,55
5,2,1,901,434
5,3,1,65,55
29,3,1,65,55
43,3,1,697,215
41,3,1,697,215
29,3,1,697,215
21,3,1,64,444
21,3,1,397,372
21,3,1,397,372
21,2,1,901,118
21,2,1,901,118
21,2,1,825,432
20,1,0,548,55
20,1,0,548,136
20,1,0,548,58
20,0,0,548,149
30,1,0,552,58
5,3,1,165,55
5,2,0,552,149
27,3,1,839,55
27,3,1,839,55
6,3,0,552,84
6,3,0,552,391
29,2,1,900,434
21,2,1,901,311
19,3,1,398,372
33,3,1,945,475
5,3,1,1038,416
27,2,1,884,416
37,2,0,552,150
26,0,0,552,7
26,0,0,552,7
25,2,1,720,55
21,3,1,781,434
31,3,1,152,416
19,3,1,65,416
19,3,1,65,37
27,2,0,552,297
31,2,0,552,297
35,3,1,960,432
29,2,1,720,55
19,3,1,720,7
39,3,1,923,7
21,3,1,901,173
28,4,0,552,297
28,4,0,552,305
28,4,0,552,55
28,4,0,552,7
21,2,1,398,416
5,3,0,552,297
19,2,0,552,305
19,2,0,548,297
19,2,0,552,305
19,3,0,552,391
4,0,0,552,136
4,1,0,552,149
27,3,1,281,444
19,2,0,548,7
39,2,0,552,136
21,3,0,552,222
5,3,0,552,222
21,2,1,1141,432
25,3,1,572,349
5,1,1,14,55
35,3,1,945,55
35,3,1,153,416
27,2,1,490,7
7,2,1,194,432
8,3,1,383,372
8,3,1,383,372
6,3,1,383,372
27,2,1,23,445
27,3,1,23,434
6,2,1,230,55
5,3,1,569,434
6,2,1,652,432
37,3,1,199,372
3,4,0,552,432
5,3,0,552,305
19,2,0,1052,247
19,3,0,552,391
19,3,0,552,401
19,1,1,720,387
19,0,1,720,235
25,3,0,552,149
14,3,0,532,402
42,1,1,839,45
21,2,0,552,136
26,4,0,552,136
26,4,0,552,136
26,4,0,552,55
26,4,0,552,55
29,3,1,199,154
37,2,1,901,246
35,2,1,398,444
38,3,1,299,154
5,3,1,115,337
35,2,1,969,327
35,2,1,969,327
7,0,1,398,154
21,2,1,629,250
5,3,1,720,55
27,2,1,720,199
27,2,1,720,199
6,3,1,901,491
25,2,0,551,7
19,2,0,551,7
33,2,1,65,173
21,2,1,857,372
5,3,1,652,432
44,3,1,590,37
38,2,1,353,37
2,1,0,552,55
19,2,0,552,55
19,2,0,552,55
21,2,0,544,467
5,0,0,552,401
4,0,0,552,401
4,0,0,552,58
5,3,1,590,37
4,0,0,552,297
4,0,0,552,297
37,3,0,552,115
21,3,0,552,7
36,1,0,552,7
36,4,0,552,7
36,0,0,552,260
38,3,1,398,374
21,2,1,945,434
39,2,0,1052,350
41,2,0,1052,350
43,3,0,552,401
21,3,0,1052,77
5,3,1,901,55
8,2,1,590,7
39,2,1,68,475
39,3,1,68,417
11,0,1,960,416
19,3,1,1133,115
10,2,1,398,372
41,2,1,901,434
33,2,1,901,434
2,2,1,901,434
27,3,0,552,297
27,3,0,552,297
5,3,1,75,435
20,4,0,552,84
20,4,0,548,84
20,4,0,548,84
20,4,0,548,84
20,4,0,548,84
40,3,0,552,7
25,3,0,552,184
25,2,0,552,297
25,2,0,552,7
25,2,0,552,115
26,1,0,552,467
41,3,0,552,439
41,3,0,552,55
30,1,0,552,55
25,2,0,552,7
25,2,0,552,7
25,2,0,552,7
10,3,1,891,491
36,4,0,552,55
19,3,1,488,52
5,3,0,552,136
2,2,0,552,91
19,2,0,552,115
2,1,0,552,55
19,2,0,552,7
19,3,0,552,297
5,3,0,552,84
35,2,1,901,432
24,1,1,901,434
19,3,1,353,134
19,2,1,353,134
35,2,1,825,432
31,0,1,398,372
7,2,1,256,432
24,4,0,552,297
27,2,1,398,388
5,0,1,652,432
5,3,1,490,167
5,2,0,552,136
30,4,0,548,265
30,4,0,548,265
30,4,0,548,265
30,4,0,548,265
27,2,1,590,434
27,2,1,590,434
27,1,0,548,7
38,3,1,720,7
37,3,0,552,400
19,3,0,552,184
26,1,0,552,305
21,1,1,590,52
27,2,1,534,117
35,2,0,548,58
35,2,0,548,58
19,1,0,548,149
29,2,0,552,55
21,1,1,398,117
5,3,0,552,447
29,3,0,552,149
20,4,0,552,305
20,4,0,552,305
5,2,0,548,115
21,3,1,720,376
19,2,0,552,305
19,2,0,552,305
27,3,0,552,136
27,3,0,552,136
41,2,1,1003,311
14,2,0,552,149
35,3,0,544,278
21,3,1,271,128
26,4,0,552,22
26,4,0,552,84
26,4,0,552,136
5,3,1,1056,475
27,1,0,552,297
20,4,0,552,297
11,3,1,780,311
10,3,1,780,311
5,3,0,552,391
4,4,0,552,432
19,3,0,552,136
19,3,0,552,7
5,3,0,552,400
5,2,0,1052,289
27,3,1,691,475
27,3,1,691,475
21,3,1,691,475
21,2,1,397,388
5,2,1,901,482
24,4,0,552,297
24,4,0,552,297
24,4,0,552,136
24,4,0,552,136
24,4,0,552,136
33,0,0,551,355
21,2,0,552,115
25,3,1,6,337
5,3,1,398,434
21,3,1,901,118
5,2,1,754,481
5,2,1,754,481
5,2,1,754,481
10,2,1,153,416
33,2,1,590,340
33,3,1,590,340
21,3,1,398,154
29,3,1,398,154
33,3,1,398,154
29,2,1,398,154
32,1,0,552,136
39,0,1,65,98
21,3,1,901,128
21,3,1,901,128
43,2,1,590,37
19,2,0,552,55
19,2,0,552,55
19,3,0,552,55
21,3,0,544,55
21,2,0,552,136
19,3,1,720,7
5,1,1,590,372
7,1,0,552,22
5,0,1,383,7
5,2,1,720,7
37,3,1,590,37
21,2,1,720,215
35,2,1,901,13
26,4,0,552,27
21,2,1,901,55
27,2,1,839,372
27,1,1,720,374
26,4,0,552,305
26,4,0,552,305
26,4,0,552,305
35,2,0,552,55
38,3,0,548,115
2,1,0,552,136
21,3,0,552,184
5,3,0,552,184
5,3,0,552,184
33,3,0,552,184
25,3,0,552,401
25,2,0,552,297
33,2,0,552,136
19,3,1,720,434
21,0,1,398,475
25,3,0,544,7
25,2,0,544,136
25,2,0,544,84
25,2,0,544,84
19,2,0,552,297
31,3,1,398,416
27,2,1,398,475
37,0,0,552,91
7,2,0,552,297
21,2,1,901,311
12,2,0,552,7
5,3,1,720,7
21,2,1,1088,55
35,1,1,1038,55
21,2,1,1049,434
25,3,0,552,401
25,2,0,552,22
38,2,0,552,136
38,2,1,1093,55
35,2,1,1093,55
35,2,1,1093,55
27,3,0,552,460
21,0,1,589,52
5,0,1,589,52
31,2,1,901,337
41,0,0,552,297
29,3,1,945,55
21,3,1,1009,52
29,2,1,945,55
5,2,1,398,117
5,0,1,720,388
6,0,1,811,57
21,3,0,544,55
5,1,1,51,432
30,1,0,552,55
44,2,1,398,444
44,3,1,398,444
21,2,1,720,55
21,2,1,1088,115
21,2,1,1088,115
21,3,1,589,37
21,3,1,589,37
7,2,1,488,117
10,2,1,398,388
38,3,1,590,52
38,3,1,590,52
19,3,0,552,401
21,1,1,38,8
21,1,1,38,8
19,2,0,552,22
40,3,1,720,117
5,2,0,551,136
19,3,0,552,7
19,3,0,552,434
5,2,0,552,58
21,3,1,65,445
37,2,1,1114,117
40,2,1,720,481
42,0,1,825,432
26,1,0,552,218
33,3,0,986,350
33,2,0,552,55
21,2,1,781,444
5,3,1,839,55
20,1,0,552,136
39,3,1,1056,434
5,2,1,509,372
5,3,1,199,173
5,3,0,552,7
19,2,0,552,7
19,2,0,552,149
19,3,0,552,149
19,3,0,552,149
27,2,1,901,434
37,2,1,956,173
39,2,1,901,128
37,2,1,901,128
5,3,1,876,278
8,2,0,552,58
21,2,1,23,128
21,2,1,23,128
26,0,0,552,84
26,1,0,552,91
26,0,0,552,91
26,1,0,552,149
40,3,1,153,416
32,1,0,552,27
5,3,1,353,311
38,2,0,552,149
19,2,0,552,7
5,0,0,548,136
5,3,0,552,149
27,3,0,552,149
25,3,0,552,149
25,2,0,552,149
35,3,0,552,149
2,1,0,552,149
25,2,0,552,149
25,2,0,552,7
42,2,1,398,52
27,3,0,552,136
19,0,0,552,136
25,3,0,552,136
19,0,0,552,22
19,3,0,552,22
4,4,0,552,22
19,3,0,1052,432
13,3,0,552,184
5,2,1,438,55
21,2,1,1038,55
25,3,0,552,84
19,3,0,552,58
19,3,0,552,91
19,3,0,552,91
25,2,0,552,91
27,3,1,629,481
19,3,0,552,136
27,0,0,552,447
19,3,0,552,136
19,2,0,552,136
19,2,0,552,136
4,0,0,552,401
4,1,0,552,7
4,0,0,552,401
20,4,0,552,22
20,4,0,552,91
20,4,0,552,297
42,2,0,552,91
21,3,1,825,432
2,0,0,552,55
21,2,1,557,444
19,3,1,922,118
25,2,0,552,149
25,2,0,552,149
27,3,1,901,475
19,3,1,720,7
19,3,1,720,215
19,3,1,720,199
19,3,1,720,128
19,3,1,720,118
19,3,1,720,128
21,2,1,1009,37
20,1,0,552,305
20,1,0,552,305
27,2,1,140,416
20,0,0,552,391
20,1,0,552,297
20,1,0,552,297
20,0,0,552,391
20,1,0,552,235
20,0,0,552,405
18,1,0,552,136
31,3,1,398,434
4,0,1,398,434
39,2,1,398,55
21,3,1,720,117
5,2,1,1157,311
21,3,0,552,58
25,3,0,552,401
5,2,1,590,52
25,2,0,552,58
25,2,0,552,58
25,2,0,552,84
25,2,0,552,7
27,2,1,398,52
4,0,0,552,55
35,1,1,888,311
5,3,1,398,311
5,3,1,398,311
21,2,1,901,445
5,3,0,552,55
25,0,0,552,434
19,2,0,552,7
29,2,0,552,7
35,2,0,552,305
0,4,0,552,55
42,2,1,140,416
0,4,0,552,184
21,2,1,229,344
27,2,1,968,416
42,1,1,901,58
27,3,1,490,388
21,3,0,552,391
5,3,0,552,391
21,2,0,552,136
39,0,1,1038,434
39,1,1,1038,434
42,3,1,820,37
10,3,1,820,37
12,0,1,230,55
37,3,0,552,184
5,2,1,901,475
43,2,1,901,475
5,2,1,979,65
19,3,0,552,136
1,4,0,552,218
1,4,0,552,22
38,2,1,490,13
38,2,1,490,13
30,0,0,544,58
39,3,1,217,58
27,2,1,762,199
42,3,1,762,55
5,0,0,552,149
10,3,1,115,173
35,1,1,901,58
21,3,0,552,55
38,2,1,690,444
35,2,1,901,372
38,2,1,398,388
26,0,0,1052,432
25,1,1,720,432
25,3,0,552,55
26,4,0,552,136
42,1,1,720,481
27,2,1,901,388
27,2,1,901,388
27,2,1,901,388
21,2,1,612,37
5,3,0,552,184
38,2,1,825,217
26,4,0,552,7
5,3,0,552,360
37,2,0,552,91
5,2,1,840,275
27,1,1,980,54
32,4,0,552,136
32,4,0,552,136
32,4,0,552,84
32,4,0,552,84
31,3,1,353,135
31,3,1,353,135
29,3,1,901,388
21,3,0,552,184
21,2,1,835,58
35,2,1,719,215
35,1,1,720,444
35,1,1,720,444
11,3,1,456,311
9,2,1,461,175
9,2,1,461,175
37,2,0,552,115
5,4,0,552,297
21,1,1,115,337
19,2,1,398,52
19,2,1,398,431
5,3,1,488,173
35,3,0,552,439
21,3,0,552,184
21,3,0,552,184
21,3,1,1139,175
24,4,0,552,149
24,4,0,552,136
5,2,0,552,149
41,2,1,45,246
19,3,0,544,7
19,2,0,544,136
19,2,0,544,136
19,0,1,398,55
21,0,1,398,55
41,2,1,572,175
5,3,1,398,372
21,2,1,398,372
7,2,1,1133,260
5,0,0,552,391
38,2,1,211,37
21,3,1,1031,340
21,2,1,754,432
31,2,0,548,115
21,3,0,552,391
19,2,0,548,58
19,0,0,552,84
19,0,0,552,184
19,3,0,552,455
9,3,0,544,84
9,3,0,544,58
5,3,1,1088,128
5,3,1,1088,128
12,3,1,115,449
26,4,0,552,136
26,4,0,552,401
19,3,0,552,55
2,1,0,552,84
21,1,1,795,175
27,1,1,488,7
21,3,1,590,128
33,3,0,552,7
19,3,0,547,7
19,2,0,544,55
19,0,0,1052,355
21,3,1,589,374
21,3,1,589,374
5,0,1,589,374
21,3,0,552,136
10,3,1,410,444
20,4,0,552,434
20,4,0,552,138
5,2,1,590,117
5,2,1,590,117
26,1,0,552,58
11,3,0,548,136
5,3,1,720,372
9,3,1,820,52
9,3,1,820,52
7,3,1,979,74
25,2,1,488,349
27,3,1,398,175
31,2,1,1157,37
9,2,1,979,98
27,3,1,1167,260
17,2,0,552,7
21,1,1,45,115
6,3,1,901,432
19,3,1,353,434
21,2,1,1038,449
21,2,1,1038,449
31,2,0,552,138
21,2,0,552,58
19,2,0,548,136
19,3,0,548,136
19,2,0,548,149
27,3,1,839,213
7,3,1,230,55
5,1,1,590,37
5,3,0,552,184
19,2,0,552,149
19,2,0,552,149
19,2,0,552,136
35,2,1,867,337
2,2,0,552,297
2,0,0,552,115
2,0,0,552,115
19,3,0,552,401
19,0,0,552,401
31,2,1,163,52
29,2,1,720,431
21,3,0,552,136
38,2,1,1100,45
21,2,1,827,3
33,2,1,720,7
5,3,1,398,7
2,3,1,398,117
2,2,1,398,117
2,3,1,398,117
21,2,1,199,335
19,3,1,935,445
21,3,1,398,55
21,3,1,383,416
21,2,0,552,297
5,3,0,552,7
20,0,0,552,415
20,0,0,552,184
20,0,0,552,434
20,0,0,552,58
20,1,0,552,7
27,2,1,263,55
20,0,0,548,350
27,1,1,590,52
21,0,1,901,102
31,1,1,901,484
19,3,1,65,337
27,2,1,590,7
27,2,1,590,37
5,3,0,552,261
27,2,0,552,305
40,3,1,440,118
38,0,0,552,297
20,1,0,552,218
20,1,0,552,297
20,0,0,552,401
20,0,0,552,401
41,2,1,901,475
19,3,1,398,115
5,0,1,398,55
21,3,0,548,401
21,2,1,901,444
5,2,1,901,13
21,2,1,967,340
21,0,1,45,114
21,0,1,45,114
21,0,1,45,114
31,2,1,901,432
31,2,1,901,432
11,2,0,552,91
21,0,0,552,149
21,0,1,398,117
33,2,1,691,431
31,2,0,552,297
31,2,0,552,297
5,3,0,552,198
19,3,0,552,459
19,3,0,552,184
19,3,0,552,401
40,3,1,1003,337
44,2,1,719,199
42,2,1,719,199
5,3,1,901,115
5,3,1,901,115
5,3,1,901,115
29,1,1,968,374
5,2,1,968,374
31,2,0,552,7
5,2,1,398,173
29,2,0,552,136
26,1,0,552,297
26,0,0,552,136
26,0,0,552,402
26,1,0,552,247
26,0,0,552,7
19,2,0,548,115
19,2,0,1051,173
38,3,1,271,337
35,3,1,271,337
35,3,1,271,337
5,2,1,153,154
27,2,1,398,213
33,3,0,552,297
8,2,1,720,383
5,2,0,552,305
38,2,1,839,432
20,4,0,548,115
43,2,1,447,7
21,0,1,792,250
21,0,1,792,250
31,3,0,552,22
35,3,1,1013,52
21,2,1,271,173
25,3,1,720,475
25,3,1,901,52
5,3,1,901,117
37,3,1,901,117
37,3,1,901,55
37,2,1,398,7
5,3,1,988,434
5,3,1,720,416
27,2,1,398,118
19,3,0,552,184
19,2,0,552,55
42,0,1,398,173
37,3,0,552,136
37,3,1,720,199
5,2,1,720,55
37,3,1,51,372
21,3,1,652,372
21,2,1,720,117
42,2,1,628,311
21,2,1,590,7
40,0,1,824,432
25,2,0,552,136
8,1,1,720,7
37,3,1,582,434
29,3,1,582,434
21,2,0,552,115
21,2,0,552,115
40,3,1,825,432
31,2,1,1008,52
5,3,1,720,7
43,2,1,720,55
43,2,1,720,55
21,3,1,371,482
35,3,1,720,55
5,3,0,552,391
33,3,0,552,391
33,2,0,552,136
19,3,0,552,305
19,2,0,552,305
19,3,0,548,297
19,3,0,552,305
19,1,0,552,149
21,2,1,901,388
42,2,1,398,372
21,3,1,901,128
26,0,0,552,401
26,1,0,552,7
26,1,0,552,297
21,3,1,901,337
21,3,1,901,337
12,2,0,552,115
44,3,0,548,297
25,3,0,552,136
25,3,0,552,136
25,2,0,552,362
25,2,0,552,305
25,3,0,552,434
5,3,1,398,117
19,3,1,697,154
21,2,1,217,115
31,3,0,552,115
21,3,0,552,7
21,2,1,901,434
21,3,1,149,118
27,2,1,901,245
27,2,1,901,245
27,1,1,901,245
20,4,0,552,175
20,4,0,552,55
26,0,0,552,401
26,4,0,552,454
26,1,0,552,55
21,3,1,901,246
2,1,1,153,37
5,3,0,552,136
5,3,0,552,136
37,2,0,1052,200
5,1,1,45,55
6,3,1,839,278
19,2,1,65,416
43,1,0,552,297
21,2,1,428,55
25,2,0,544,297
25,2,0,552,297
21,2,1,162,444
35,2,1,256,7
25,2,0,552,305
33,3,0,552,222
21,2,1,691,337
5,3,1,65,337
26,4,0,552,55
5,2,1,398,372
5,2,1,398,55
5,2,1,398,434
21,3,1,1066,112
25,2,1,410,475
30,1,0,552,136
5,2,1,383,37
44,1,0,548,55
19,3,0,552,400
19,3,0,552,400
19,3,0,552,400
19,3,0,552,184
19,3,0,552,391
19,2,0,552,136
19,2,0,552,149
26,4,0,552,136
26,4,0,552,297
26,4,0,552,297
42,2,1,1157,170
31,2,1,901,173
27,2,1,901,173
27,2,1,901,173
5,1,1,229,55
19,2,0,548,297
19,3,0,552,297
19,3,0,548,218
5,3,1,901,115
21,1,1,1038,173
35,0,0,808,136
5,3,0,552,184
2,0,0,552,184
2,0,0,552,297
2,1,0,552,305
2,0,0,552,305
29,2,1,979,445
21,0,0,552,7
26,4,0,552,55
21,1,1,960,374
5,1,1,960,374
26,0,0,552,55
26,0,0,552,136
41,3,1,38,491
21,3,0,548,58
27,3,1,6,388
27,3,1,6,388
